0,69,54,71,16,2,44,101,1,60,3,15,45,201,65,4,66,7,14,8,67,9,10,12,13,50,68,19,18,62,63,64,
6207,"910,036",English,"492,015",Gellish English,"5,793",,shall have as part a quantity of,"1,027,067","1,981",is a synonym of,"5,793",,conceptual required substance of a part of a physical object,,,,,,accepted,,2011-03-21,2011-03-21,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6209,"910,036",English,"193,259",ontology,"5,794",,by definition being substance of a part of a physical object,"1,027,069","1,146",is a specialization of,"5,793",,conceptual required substance of a part of a physical object,that indicates a subtype of aspect which members are intrinsic aspects of parts of members of the possessor subtype of physical object.,is a conceptual required substance of a part of a physical object that indicates a subtype of aspect which members are intrinsic aspects of parts of members of the possessor subtype of physical object.,,,,accepted,,2011-03-21,2011-03-21,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,,,
6210,"910,036",English,"492,015",Gellish English,"5,794",,has by definition a part that is made of,"1,027,070","1,981",is a synonym of,"5,794",,by definition being substance of a part of a physical object,,,,,,accepted,,2011-03-21,2011-03-21,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6211,"910,036",English,"492,015",Gellish English,"5,794",,is by definition a possible substance of a part of a,"1,027,071","1,986",is an inverse of,"5,794",,by definition being substance of a part of a physical object,,,,,,accepted,,2011-03-21,2011-03-21,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6214,"910,036",English,"492,015",Gellish English,"5,794",,has by definition as part a quantity of,"1,027,074","1,981",is a synonym of,"5,794",,by definition being substance of a part of a physical object,,,,,,accepted,,2011-03-21,2011-03-21,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6216,"910,036",English,"193,259",ontology,"5,795",,by definition being involved as output in an occurrence,"1,027,077","1,146",is a specialization of,"5,418",,conceptual requirement for an involvement as output in an occurrence,that indicates that an involved object of the specified kind is by definition involved as output in an involver occurrence of the specified kind.,is a conceptual requirement for an involvement as output in an occurrence that indicates that an involved object of the specified kind is by definition involved as output in an involver occurrence of the specified kind.,,,,accepted,,2011-03-23,2011-03-23,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,N,
6217,"910,036",English,"492,015",Gellish English,"5,795",,is by definition an output of a,"1,027,078","1,981",is a synonym of,"5,795",,by definition being involved as output in an occurrence,,,,,,accepted,,2011-03-23,2011-03-23,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6218,"910,036",English,"492,015",Gellish English,"5,795",,has by definition as output a,"1,027,079","1,986",is an inverse of,"5,795",,by definition being involved as output in an occurrence,,,,,,accepted,,2011-03-23,2011-03-23,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6221,"910,036",English,"193,259",ontology,"5,796",,classification of any physical object in a collection,"1,027,085","1,146",is a specialization of,"4,843",,classification of any element in a collection,that classifies any of the objects in a collection of individual physical objects by the same kind.,is a classification of any element in a collection that classifies any of the objects in a collection of individual physical objects by the same kind.,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,Y,,
6222,"910,036",English,"193,259",ontology,"5,796","1,1",classification of any physical object in a collection,"1,027,086","4,733",requires a role-2 as a,"5,797","1,1",collectively classified physical objects,,,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6223,"910,036",English,"492,015",Gellish English,"5,796",,each of which object is classified as a,"1,027,087","1,986",is an inverse of,"5,796",,classification of any physical object in a collection,,,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6224,"910,036",English,"492,015",Gellish English,"5,796",,is classifier of each object of,"1,027,088","1,981",is a synonym of,"5,796",,classification of any physical object in a collection,,,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6227,"910,036",English,"193,259",ontology,"5,797",,collectively classified physical objects,"1,027,091","1,146",is a specialization of,"4,844",,collectively classified,that identifies the plurality of physical objects of which all elements are classified collectively.,is a collectively classified that identifies the plurality of physical objects of which all elements are classified collectively.,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6228,"910,036",English,"193,259",ontology,"5,798",,classification of any aspect in a collection,"1,027,093","1,146",is a specialization of,"4,843",,classification of any element in a collection,that classifies any of the aspects in a collection of individual aspects by the same kind.,is a classification of any element in a collection that classifies any of the aspects in a collection of individual aspects by the same kind.,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,Y,,
6229,"910,036",English,"193,259",ontology,"5,798","1,1",classification of any aspect in a collection,"1,027,094","4,733",requires a role-2 as a,"5,799","1,1",collectively classified aspects,,,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6230,"910,036",English,"492,015",Gellish English,"5,798",,each of which aspect is classified as a,"1,027,095","1,986",is an inverse of,"5,798",,classification of any aspect in a collection,,,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6231,"910,036",English,"492,015",Gellish English,"5,798",,is classifier of each aspect of,"1,027,096","1,981",is a synonym of,"5,798",,classification of any aspect in a collection,,,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6234,"910,036",English,"193,259",ontology,"5,799",,collectively classified aspects,"1,027,099","1,146",is a specialization of,"4,844",,collectively classified,that identifies the plurality of aspects of which all elements are classified collectively.,is a collectively classified that identifies the plurality of aspects of which all elements are classified collectively.,,,,accepted,,2011-03-28,2011-03-28,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6235,"910,036",English,"191,697",mathematics,"5,800",,conceptual subcollection of a collection,"1,027,103","1,146",is a specialization of,"5,803",,conceptual relation between collections,that indicates that a collection of the specified subset kind can be an element of a collection of the specified superset kind.,is a conceptual relation between collections that indicates that a collection of the specified subset kind can be an element of a collection of the specified superset kind.,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,Y,,
6236,"910,036",English,"191,697",mathematics,"5,800","1,1",conceptual subcollection of a collection,"1,027,104","4,731",requires a role-1 as a,"5,801","1,1",conceptual subset,,,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6237,"910,036",English,"191,697",mathematics,"5,800","1,1",conceptual subcollection of a collection,"1,027,105","4,733",requires a role-2 as a,"5,802","1,1",conceptual superset,,,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6238,"910,036",English,"492,015",Gellish English,"5,800",,can be a subset of a,"1,027,106","1,981",is a synonym of,"5,800",,conceptual subcollection of a collection,,,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6239,"910,036",English,"492,015",Gellish English,"5,800",,can be a superset of a,"1,027,107","1,986",is an inverse of,"5,800",,conceptual subcollection of a collection,,,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6242,"910,036",English,"191,697",mathematics,"5,801",,conceptual subset,"1,027,110","1,146",is a specialization of,"5,002",,conceptual relator,that indicates a kind of set whose elements are a subset of the elements of another kind of set.,is a conceptual relator that indicates a kind of set whose elements are a subset of the elements of another kind of set.,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6243,"910,036",English,"193,259",ontology,"5,802",,conceptual superset,"1,027,111","1,146",is a specialization of,"4,706",,conceptually related,kind of set of which the elements are a superset of the elements of a set of another kind.,is a conceptually related kind of set of which the elements are a superset of the elements of a set of another kind.,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6244,"910,036",English,"193,259",ontology,"5,803",,conceptual relation between collections,"1,027,112","1,146",is a specialization of,"4,698",,conceptual relation between things of particular kinds,that specifies that a set of a specified kind can have a relation with a set of another specified kind.,is a conceptual relation between things of particular kinds that specifies that a set of a specified kind can have a relation with a set of another specified kind.,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6245,"910,036",English,"193,259",ontology,"5,804",,conceptual option for possible compliancy to a particular criterion,"1,027,113","1,146",is a specialization of,"4,902",,conceptual compliancy to a criterion,that specifies that a particular specification is an option for a criterion for compliancy that is possible and possibly required for an object of the specified kind. For example: a house can be compliant with criterion-1.,is a conceptual compliancy to a criterion that specifies that a particular specification is an option for a criterion for compliancy that is possible and possibly required for an object of the specified kind. For example: a house can be compliant with criterion-1.,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,,,
6246,"910,036",English,"492,015",Gellish English,"5,804",,can be compliant with,"1,027,114","1,986",is an inverse of,"5,804",,conceptual option for possible compliancy to a particular criterion,,,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6247,"910,036",English,"492,015",Gellish English,"5,804",,is a possible compliancy criterion for a,"1,027,115","1,981",is a synonym of,"5,804",,conceptual option for possible compliancy to a particular criterion,,,,,,accepted,,2011-03-29,2011-03-29,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6251,"910,036",English,"193,259",ontology,"5,805",,duplicate of a physical object,"1,027,122","1,146",is a specialization of,"1,269",,derivation association between objects,that specifies that a specified derived physical object has parts and aspects that are a copy of the intrinsic parts and aspects of a source object.,is a derivation association between objects that specifies that a specified derived physical object has parts and aspects that are a copy of the intrinsic parts and aspects of a source object.,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,Y,,,
6252,"910,036",English,"492,015",Gellish English,"5,805",,is a copy of,"1,027,123","1,981",is a synonym of,"5,805",,duplicate of a physical object,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6253,"910,036",English,"492,015",Gellish English,"5,805",,is copied from,"1,027,124","1,986",is an inverse of,"5,805",,duplicate of a physical object,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6256,"910,036",English,"193,259",ontology,"5,806",,being a representative element in a collection of individual things,"1,027,127","1,146",is a specialization of,"1,227",,being an element in a collection of individual things,that has a plural individual thing as a whole and a part that is representative for each other element in the collection. The part is also called a typical or characteristic individual object. This relation type can be compared to a classification of each element in a collection by a particular kind.,is a being an element in a collection of individual things that has a plural individual thing as a whole and a part that is representative for each other element in the collection. The part is also called a typical or characteristic individual object. This relation type can be compared to a classification of each element in a collection by a particular kind.,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,Y,,
6257,"910,036",English,"492,015",Gellish English,"5,806",,is a representative element of,"1,027,128","1,981",is a synonym of,"5,806",,being a representative element in a collection of individual things,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6258,"910,036",English,"492,015",Gellish English,"5,806",,has as representative element,"1,027,129","1,986",is an inverse of,"5,806",,being a representative element in a collection of individual things,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6261,"910,036",English,"492,015",Gellish English alternative,"5,806",,is a typical element of,"1,027,132","1,981",is a synonym of,"5,806",,being a representative element in a collection of individual things,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6262,"910,036",English,"492,015",Gellish English alternative,"5,806",,has as typical element,"1,027,133","1,986",is an inverse of,"5,806",,being a representative element in a collection of individual things,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6265,"910,036",English,"193,259",ontology,"5,807",,conceptual organization relation of an individual thing,"1,027,138","1,146",is a specialization of,"1,261",,conceptual composition relation of an individual thing,that indicates that individual things of a specified kind are parts that can play a particular role in whole individual things of a specified kind within cardinality constraints.,is a conceptual composition relation of an individual thing that indicates that individual things of a specified kind are parts that can play a particular role in whole individual things of a specified kind within cardinality constraints.,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,Y,
6266,"910,036",English,"193,259",ontology,"5,808",,conceptual void in an individual physical object,"1,027,139","1,146",is a specialization of,"5,807",,conceptual organization relation of an individual thing,that specifies that single individual things of a specified kind can have parts of a specified kind that can be taken out from the whole. Typically a wall can have an opening or recess.,is a conceptual organization relation of an individual thing that specifies that single individual things of a specified kind can have parts of a specified kind that can be taken out from the whole. Typically a wall can have an opening or recess.,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,Y,
6267,"910,036",English,"492,015",Gellish English,"5,808",,can be a void in a,"1,027,140","1,981",is a synonym of,"5,808",,conceptual void in an individual physical object,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6268,"910,036",English,"492,015",Gellish English,"5,808",,can have as void a,"1,027,141","1,986",is an inverse of,"5,808",,conceptual void in an individual physical object,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6269,"910,036",English,"492,015",Gellish English alternative,"5,808",,can be an opening in a,"1,027,142","1,981",is a synonym of,"5,808",,conceptual void in an individual physical object,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6270,"910,036",English,"492,015",Gellish English alternative,"5,808",,can have as opening a,"1,027,143","1,986",is an inverse of,"5,808",,conceptual void in an individual physical object,,,,,,accepted,,2011-04-27,2011-04-27,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6275,"910,036",English,"193,259",ontology,"5,809",,conceptual requirement for a void in an individual physical object,"1,027,148","1,146",is a specialization of,"5,808",,conceptual void in an individual physical object,that specifies that single individual things of a specified kind shall have parts of a specified kind that can be taken out from the whole. Typically in a particular context it may be specified that each wall of a particular kind shall have an opening.,is a conceptual void in an individual physical object that specifies that single individual things of a specified kind shall have parts of a specified kind that can be taken out from the whole. Typically in a particular context it may be specified that each wall of a particular kind shall have an opening.,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,Y,
6276,"910,036",English,"492,015",Gellish English,"5,809",,shall be a void in a,"1,027,149","1,981",is a synonym of,"5,809",,conceptual requirement for a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6277,"910,036",English,"492,015",Gellish English,"5,809",,shall have as void a,"1,027,150","1,986",is an inverse of,"5,809",,conceptual requirement for a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6278,"910,036",English,"492,015",Gellish English alternative,"5,809",,shall be an opening in a,"1,027,151","1,981",is a synonym of,"5,809",,conceptual requirement for a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6279,"910,036",English,"492,015",Gellish English alternative,"5,809",,shall have as opening a,"1,027,152","1,986",is an inverse of,"5,809",,conceptual requirement for a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6284,"910,036",English,"193,259",ontology,"5,810",,by definition presence of a void in an individual physical object,"1,027,157","1,146",is a specialization of,"5,809",,conceptual requirement for a void in an individual physical object,"that specifies that single individual things of a specified kind have by definition parts of a specified kind that are taken out from the whole. For example, a wall of a particular type that is defined to have by definition an opening of a particular type.","is a conceptual requirement for a void in an individual physical object that specifies that single individual things of a specified kind have by definition parts of a specified kind that are taken out from the whole. For example, a wall of a particular type that is defined to have by definition an opening of a particular type.",,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,Y,
6285,"910,036",English,"492,015",Gellish English,"5,810",,is by definition a possible void in a,"1,027,158","1,981",is a synonym of,"5,810",,by definition presence of a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6286,"910,036",English,"492,015",Gellish English,"5,810",,has by definition as void a,"1,027,159","1,986",is an inverse of,"5,810",,by definition presence of a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6287,"910,036",English,"492,015",Gellish English alternative,"5,810",,is by definition a possible opening in a,"1,027,160","1,981",is a synonym of,"5,810",,by definition presence of a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6288,"910,036",English,"492,015",Gellish English alternative,"5,810",,has by definition as opening a,"1,027,161","1,986",is an inverse of,"5,810",,by definition presence of a void in an individual physical object,,,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6293,"910,036",English,"193,259",ontology,"5,811",,possible possessor of a kind of role,"1,027,173","1,146",is a specialization of,"4,893",,relating individual thing,that has the possibility to play a role of the specified kind.,is a relating individual thing that has the possibility to play a role of the specified kind.,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,,,,
6294,"910,036",English,"193,259",ontology,"5,812",,possible kind of role,"1,027,174","1,146",is a specialization of,"4,894",,related class,that can be played by an individual thing.,is a related class that can be played by an individual thing.,,,,accepted,,2011-04-28,2011-04-28,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6295,"910,036",English,"193,259",ontology,"5,813",,related state,"1,027,176","1,146",is a specialization of,"4,821",,related individual thing,stat is a state.,is a related individual thing stat is a state.,,,,accepted,,2011-05-31,2011-05-31,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6296,"910,036",English,"193,259",ontology,"5,814",,relation between states,"1,027,177","1,146",is a specialization of,"1,334",,association,that specifies that the relator state is related to the specified other state.,is an association that specifies that the relator state is related to the specified other state.,,,,accepted,,2011-09-06,2011-09-06,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,Y,N,
6297,"910,036",English,"193,259",ontology,"5,815",,temporal sequence of states,"1,027,178","1,146",is a specialization of,"5,814",,relation between states,that specifies that the predecessor state is followed by the successor state with the constraint that the temporal successor state may not be the same state as the temporal predecessor state (a state cannot really occur twice).,is a relation between states that specifies that the predecessor state is followed by the successor state with the constraint that the temporal successor state may not be the same state as the temporal predecessor state (a state cannot really occur twice).,,,,accepted,,2011-09-06,2011-09-06,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,Y,N,
6298,"910,036",English,"193,259",ontology,"5,816",,cause of interruption of state,"1,027,180","1,146",is a specialization of,"1,922",,cause of begin or end by occurrence,that specifies the occurrence that causes the interruption of the state.,is a cause of begin or end by occurrence that specifies the occurrence that causes the interruption of the state.,,,,accepted,,2011-09-07,2011-09-07,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,,,
6299,"910,036",English,"492,015",Gellish English,"5,816",,is the cause of interruption of,"1,027,181","1,981",is a synonym of,"5,816",,cause of interruption of state,,,,,,accepted,,2011-09-07,2011-09-07,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6301,"910,036",English,"492,015",Gellish English,"5,816",,is interrupted by,"1,027,183","1,986",is an inverse of,"5,816",,cause of interruption of state,,,,,,accepted,,2011-09-07,2011-09-07,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6303,"910,036",English,"193,259",ontology,"5,817",,by definition being an intrinsic aspect,"1,027,185","1,146",is a specialization of,"5,343",,by definition being a role of an individual thing,that specifies that an intrinsic aspect of the specified kind is by definition a role of an aspect of the specified kind. It means that the aspect is intrinsically possessed by an object.,is a by definition being a role of an individual thing that specifies that an intrinsic aspect of the specified kind is by definition a role of an aspect of the specified kind. It means that the aspect is intrinsically possessed by an object.,,,,accepted,,2011-10-12,2011-10-12,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,Y,Y,,
6304,"910,036",English,"492,015",Gellish English,"5,817",,is by definition an intrinsic,"1,027,186","1,986",is an inverse of,"5,817",,by definition being an intrinsic aspect,,,,,,accepted,,2011-10-12,2011-10-12,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6305,"910,036",English,"492,015",Gellish English,"5,817",,can by definition be intrinsic as a,"1,027,187","1,981",is a synonym of,"5,817",,by definition being an intrinsic aspect,,,,,,accepted,,2011-10-12,2011-10-12,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
6308,"910,036",English,"193,587",presentation,"5,818",,graphical element,"1,027,191","1,146",is a specialization of,"731,005",,inanimate physical object,"that consists of a bounded area on a 2D surface. Typically filled with coloured material such as ink or toner on paper or a light emitting pattern on a screen which makes it usually visually observable. Typically as text, drawing or picture.","is an inanimate physical object that consists of a bounded area on a 2D surface. Typically filled with coloured material such as ink or toner on paper or a light emitting pattern on a screen which makes it usually visually observable. Typically as text, drawing or picture.",,,,accepted,,2011-11-12,2011-11-12,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,,,,
6309,"910,036",English,"193,259",ontology,"5,819",,quantification of the number of elements in a collection,"1,027,193","1,146",is a specialization of,"4,719",,relation between an individual thing and a kind of thing,that specifies that the specified collection has a number of elements that is equal to the specified number.,is a relation between an individual thing and a kind of thing that specifies that the specified collection has a number of elements that is equal to the specified number.,,,not only by a single number (?),accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,050",facts about correlations,,,N,,,
6310,"910,036",English,"193,259",ontology,"5,819","1,1",quantification of the number of elements in a collection,"1,027,194","4,731",requires a role-1 as a,"5,820","1,1",quantified collection,,,,,,accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,050",facts about correlations,,,,,,
6311,"910,036",English,"193,259",ontology,"5,819","1,1",quantification of the number of elements in a collection,"1,027,195","4,733",requires a role-2 as a,"5,821","1,1",number of elements,,,,,,accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,050",facts about correlations,,,,,,
6312,"910,036",English,"492,015",Gellish English,"5,819",,has as number of elements,"1,027,196","1,981",is a synonym of,"5,819",,quantification of the number of elements in a collection,,,,,,accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,050",facts about correlations,,,,,,
6313,"910,036",English,"492,015",Gellish English,"5,819",,is the number of elements of,"1,027,197","1,986",is an inverse of,"5,819",,quantification of the number of elements in a collection,,,,,,accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,050",facts about correlations,,,,,,
6316,"910,036",English,"193,259",ontology,"5,820",,quantified collection,"1,027,200","1,146",is a specialization of,"4,893",,relating individual thing,that specifies a collection which number of elements is quantified by a numeric value.,is a relating individual thing that specifies a collection which number of elements is quantified by a numeric value.,,,,accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6317,"910,036",English,"193,259",ontology,"5,821",,number of elements,"1,027,201","1,146",is a specialization of,"4,894",,related class,that specifies a numeric value that quantifies the number of elements in a collection.,is a related class that specifies a numeric value that quantifies the number of elements in a collection.,,,,accepted,,2011-12-05,2011-12-05,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6318,"910,036",English,"193,259",ontology,"5,822",,being an aspect in a state,"1,027,202","1,146",is a specialization of,"4,961",,involvement in a relation,that indicates that an involved physical object is involved in an occurrence.,is an involvement in a relation that indicates that an involved physical object is involved in an occurrence.,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,,,
6319,"910,036",English,"193,259",ontology,"5,822","1,1",being an aspect in a state,"1,027,203","4,731",requires a role-1 as a,"5,823","1,1",involver of state variable,,,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6320,"910,036",English,"193,259",ontology,"5,822","1,1",being an aspect in a state,"1,027,204","4,733",requires a role-2 as a,"5,824","1,1",state variable,,,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6321,"910,036",English,"492,015",Gellish English,"5,822",,has as state variable,"1,027,205","1,981",is a synonym of,"5,822",,being an aspect in a state,,,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6323,"910,036",English,"492,015",Gellish English,"5,822",,is a state variable in,"1,027,207","1,986",is an inverse of,"5,822",,being an aspect in a state,,,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
6325,"910,036",English,"193,259",ontology,"5,823",,involver of state variable,"1,027,209","1,146",is a specialization of,"4,823",,individual relator,by requiring or allowing a physical object to play a role in an occurrence.,is an individual relator by requiring or allowing a physical object to play a role in an occurrence.,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6326,"910,036",English,"193,259",ontology,"5,824",,state variable,"1,027,210","1,146",is a specialization of,"4,821",,related individual thing,by being active over time in an occurrence.,is a related individual thing by being active over time in an occurrence.,,,,accepted,,2011-12-14,2011-12-14,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
6327,"910,036",English,"193,259",ontology,"71,001",,controller role,"1,071,214","1,146",is a specialization of,"4,546",,involved,item or person in a role to control the operation of or the process within another physical object.,is an involved item or person in a role to control the operation of or the process within another physical object.,,,,accepted,,1997-12-01,1998-01-27,Andries van Renssen,I&C peers,"1,049",facts about concepts,,,N,,,
6328,"910,036",English,"191,874",physics,"131,289",,assembly,"1,007,832","1,146",is a specialization of,"730,063",,artefact,that consists of a number of items mounted or fixed together.,is an artefact that consists of a number of items mounted or fixed together.,,,see other proposed definition,accepted,,1996-03-28,2003-05-13,Fred Vonk,Jan Slaa,"1,049",facts about concepts,,,N,,,
6329,"910,036",English,"193,259",ontology,"160,170",,role,"1,002,539","1,146",is a specialization of,"790,229",,aspect,that is what is played by an individual object in an activity or in a fact.,is an aspect that is what is played by an individual object in an activity or in a fact.,,,,accepted,,1999-03-11,2003-07-18,Andries van Renssen,ISO 10303-221 modelling team,"553,310",facts about roles,,,N,,,
6330,"910,036",English,"193,259",ontology,"160,170","1,1",role,"1,004,419","4,714",can have a role as a,"4,493","0,1",played role,,,,,,accepted,,2000-06-05,2000-06-05,Rob Moonen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
